,Event,Category,Name1,Year1,Name2,Year2,Name3,Year3,Name4,Year4,School,QualifyingTime,Time,Place,Points
977, Event 19  Women 200 Yard Butterfly,Preliminaries,"Lee, Meghan",JR,,,,,,,Auburn,1:56.48,1:55.40,20,0
978, Event 19  Women 200 Yard Butterfly,Preliminaries,"Bokros, Blanka",JR,,,,,,,UNLV,1:55.44,1:55.62,21,0
979, Event 19  Women 200 Yard Butterfly,Preliminaries,"Polonsky, Leah",SO,,,,,,,California,1:54.44,1:55.81,22,0
980, Event 19  Women 200 Yard Butterfly,Preliminaries,"Bell, Lucy",FR,,,,,,,Stanford,1:54.93,1:55.84,23,0
981, Event 19  Women 200 Yard Butterfly,Preliminaries,"Ulett, Tristen",JR,,,,,,,Louisville,1:55.69,1:55.85,24,0
982, Event 19  Women 200 Yard Butterfly,Preliminaries,"Cook, Lizzy",SO,,,,,,,California,1:54.70,1:55.96,25,0
983, Event 19  Women 200 Yard Butterfly,Preliminaries,"Pasadyn, Felicia",5Y,,,,,,,Ohio St,1:54.33,1:56.06,26,0
984, Event 19  Women 200 Yard Butterfly,Preliminaries,"Sheble, Grace",SO,,,,,,,NC State,1:55.34,1:56.06,26,0
985, Event 19  Women 200 Yard Butterfly,Preliminaries,"Gillilan, Coleen",SR,,,,,,,Notre Dame,1:55.54,1:56.15,28,0
986, Event 19  Women 200 Yard Butterfly,Preliminaries,"Ray, Amanda",JR,,,,,,,Florida,1:55.88,1:56.20,29,0
987, Event 19  Women 200 Yard Butterfly,Preliminaries,"Bridges, Jenna",SO,,,,,,,LSU,1:54.18,1:56.27,30,0
988, Event 19  Women 200 Yard Butterfly,Preliminaries,"Hathazi, Dori",FR,,,,,,,Washington St.,1:55.92,1:56.29,31,0
989, Event 19  Women 200 Yard Butterfly,Preliminaries,"Wizard, Betsy",FR,,,,,,,Arkansas,1:54.33,1:56.29,31,0
990, Event 19  Women 200 Yard Butterfly,Preliminaries,"Van Berkom, Megan",JR,,,,,,,Minnesota,1:55.14,1:56.37,33,0
991, Event 19  Women 200 Yard Butterfly,Preliminaries,"Alonso, Luana",SO,,,,,,,SMU,1:56.63,1:56.60,34,0
992, Event 19  Women 200 Yard Butterfly,Preliminaries,"Heimstead, Julia",SR,,,,,,,Arizona,1:55.57,1:56.69,35,0
993, Event 19  Women 200 Yard Butterfly,Preliminaries,"Peroni, Martina",FR,,,,,,,Duke,1:53.76,1:56.92,36,0
994, Event 19  Women 200 Yard Butterfly,Preliminaries,"Eden, Jessica",FR,,,,,,,Ohio St,1:57.92,1:56.93,37,0
995, Event 19  Women 200 Yard Butterfly,Preliminaries,"Kozan, Justina",FR,,,,,,,Southern California,1:54.91,1:57.00,38,0
996, Event 19  Women 200 Yard Butterfly,Preliminaries,"Kwan, Victoria",5Y,,,,,,,South Carolina,1:57.21,1:57.07,39,0
997, Event 19  Women 200 Yard Butterfly,Preliminaries,"Toh, Nicholle",JR,,,,,,,South Carolina,1:58.32,1:57.13,40,0
998, Event 19  Women 200 Yard Butterfly,Preliminaries,"Pelzek, Greta",SO,,,,,,,South Carolina,1:55.64,1:57.38,41,0
999, Event 19  Women 200 Yard Butterfly,Preliminaries,"Thomas, Luciana",5Y,,,,,,,Arkansas,1:55.87,1:57.57,42,0
1000, Event 19  Women 200 Yard Butterfly,Preliminaries,"Daniel, Abby",SO,,,,,,,Akron,1:56.46,1:57.61,43,0
1001, Event 19  Women 200 Yard Butterfly,Preliminaries,"Golding, Kathleen",SR,,,,,,,Florida,1:56.98,1:58.06,44,0
1002, Event 19  Women 200 Yard Butterfly,Preliminaries,"Baron, Sam",JR,,,,,,,Virginia,1:55.88,1:58.19,45,0
1003, Event 19  Women 200 Yard Butterfly,Preliminaries,"Jump, Mallory",SR,,,,,,,Wisconsin,1:56.36,1:58.22,46,0
1004, Event 19  Women 200 Yard Butterfly,Preliminaries,"Sommerstad, Kyra",JR,,,,,,,Ohio St,1:58.77,1:58.55,47,0
1005, Event 19  Women 200 Yard Butterfly,Preliminaries,"MacEachern, Paige",SO,,,,,,,UCLA,1:57.11,1:58.57,48,0
1006, Event 19  Women 200 Yard Butterfly,Preliminaries,"Purnell, Catherine",JR,,,,,,,Duke,1:55.55,1:58.83,49,0
1007, Event 19  Women 200 Yard Butterfly,Preliminaries,"Hayon, Arielle",SO,,,,,,,Rice,1:56.26,1:59.38,50,0
1008, Event 19  Women 200 Yard Butterfly,Preliminaries,"Poole, Lauren",SR,,,,,,,Kentucky,1:57.12,1:59.47,51,0
1009, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Douglass, Kate",SR,"Walsh, Alex",JR,"Parker, Maxine",JR,"Walsh, Gretchen",SO,Virginia,3:06.83,3:05.84,1,40
1010, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Huske, Torri",SO,"Ruck, Taylor",SR,"Tang, Amy",SO,"Curzan, Claire",FR,Stanford,3:08.83,3:08.54,2,34
1011, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Albiero, Gabi",JR,"Regenauer, Christiana",SR,"Dennis, Julia",FR,"Welch, Ella",FR,Louisville,3:08.92,3:09.57,3,32
1012, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Berkoff, Katharine",SR,"Alons, Kylee",5Y,"Webb, Abbey",JR,"Arens, Abby",JR,NC State,3:10.04,3:10.51,4,30
1013, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Zenick, Katherine",JR,"Fulmer, Amy",SR,"Ivan, Teresa",SO,"Russo, Catherine",JR,Ohio St,3:10.12,3:10.52,5,28
1014, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Peplowski, Anna",SO,"Ristic, Ella",JR,"Turak, Ashley",SR,"Paegle, Kristina",FR,Indiana,3:13.45,3:12.39,6,26
1015, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Pash, Kelly",SR,"Bray, Olivia",JR,"Leibel, Kyla",SR,"Cooper, Grace",JR,Texas,3:11.29,3:12.59,7,24
1016, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Nikonova, Ekaterina",SO,"Bates, Talia",SR,"Mack, Katie",SR,"Cronk, Micayla",SO,Florida,3:10.83,3:12.62,8,22
1017, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Shackelford, Sarah",SR,"Atkinson, Emma",JR,"Weiler Sastre, Carmen",FR,"Claesson, Emily",FR,Virginia Tech,3:13.62,3:12.76,9,18
1018, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"McSharry, Mona",JR,"Douthwright, Brooklyn",SO,"Stotler, Sara",SO,"Mrozinski, Julia",SO,Tennessee,3:13.92,3:12.94,10,14
1019, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Delgado, Anicka",JR,"Henderson, Hanna",JR,"Garcia, Elise",5Y,"Kuchler, Hannah",FR,Southern California,3:14.12,3:13.88,11,12
1020, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Davidson, Emma",SR,"Spitz, Ayla",SR,"Stone, McKenna",SO,"Stadden, Isabelle",JR,California,3:13.83,3:14.02,12,10
1021, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Pattison, Greer",SO,"Countie, Grace",SR,"Nel, Olivia",SO,"Lindner, Sophie",5Y,UNC,3:15.22,3:14.29,13,8
1022, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Cothern, Bella",JR,"Melton, Kobie",5Y,"Sansores De La Fuent, Andrea",5Y,"Ferraguti, Alessia",5Y,Arkansas,3:13.60,3:14.48,14,6
1023, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Flynn, Lindsay",SO,"Liang, Christey",FR,"Kendall, Brady",FR,"Newman, Claire",JR,Michigan,3:13.19,3:14.58,15,4
1024, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Ervin, Lindsay",FR,"Strouse, Ashley",SO,"Brennan, Jamie",FR,"Larson, Ally",SR,Northwestern,3:15.57,3:14.77,16,2
1025, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Carlson, Abby",SO,"Bacon, Phoebe",JR,"Wanezek, Abby",FR,"McConagha, Mackenzie",SO,Wisconsin,3:14.81,3:14.91,17,0
1026, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Mulvihill, Lexie",SO,"Nevmovenko, Polina",SO,"Lee, Meghan",JR,"Steckiel, Emma",JR,Auburn,3:15.22,3:15.46,18,0
1027, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Kennett, Bobbi",JR,"Stepanek, Chloe",JR,"Buechler, Jordan",JR,"Theall, Olivia",JR,Texas A&M,3:14.16,3:15.49,19,0
1028, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Nelson, Holly",FR,"Transom, Laticia-Leigh",5Y,"Friedrich, Anna",SR,"Scudamore, Gabby",SR,Hawaii,3:12.76,3:15.90,20,0
1029, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Rhee, Rachel",SR,"Guvenc, Gizem",SO,"Schaffer, Brooke",SR,"Grover, Claire",5Y,UCLA,3:14.41,3:16.03,21,0
1030, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Gowans, Molly",5Y,"Smith, Sierra",JR,"Rees, Meredith",SR,"Moderski, Alex",SR,Missouri,3:15.97,3:16.12,22,0
1031, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"McCarty, Eboni",SO,"Reinstein, Sloane",JR,"Dickinson, Callie",5Y,"Hartman, Zoie",SR,Georgia,3:14.19,3:16.36,23,0
1032, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Wall, Tatum",FR,"Snyder, Sarah",SR,"Belyakov, Catherine",JR,"Chang, Yi Xuan",SO,Duke,3:15.86,3:17.64,24,0
1033, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Milutinovich, Katarina",SR,"MacNeil, Maggie",5Y,"de Villiers, Michaela",FR,"Barnes, Megan",FR,LSU,3:10.57,DQ,---,0
1034, Event 21  Women 400 Yard Freestyle Relay,Timed Final Relay,"Antoniou, Kalia",5Y,"Petkova, Diana",JR,"Jones, Emily",FR,"Winter, Kailyn",SO,Alabama,3:13.88,DQ,---,0
